time_ps,msd_total_A2,msd_total_std_A2,msd_x_A2,msd_y_A2,msd_z_A2
2.838000000000000000e+03,1.061278849426591842e+04,8.669645211963756083e+03,2.233454311931184748e+03,5.312124360101494858e+03,3.067209822233237901e+03
2.839000000000000000e+03,1.061561366998997619e+04,8.673281747158303915e+03,2.233665290890112374e+03,5.313668506331122444e+03,3.068279872768742280e+03
2.840000000000000000e+03,1.061846520210304880e+04,8.676918510458295714e+03,2.233860910264490030e+03,5.315255181790738789e+03,3.069349110047817703e+03
2.841000000000000000e+03,1.062129086905073200e+04,8.680567862340414649e+03,2.234074349609093133e+03,5.316830099918850465e+03,3.070386419522789311e+03
2.842000000000000000e+03,1.062401154495423907e+04,8.684117743310829610e+03,2.234297700786542919e+03,5.318388447190904117e+03,3.071325396976790216e+03
2.843000000000000000e+03,1.062669169644070098e+04,8.687615148690567366e+03,2.234540069086235690e+03,5.319979712027848109e+03,3.072171915326617636e+03
2.844000000000000000e+03,1.062927194613277788e+04,8.691041756145894396e+03,2.234760725512548561e+03,5.321565360626213078e+03,3.072945859994018065e+03
2.845000000000000000e+03,1.063180529842588658e+04,8.694509876429470751e+03,2.234932592961653427e+03,5.323169890694200149e+03,3.073702814770032546e+03
2.846000000000000000e+03,1.063433144566365445e+04,8.698009928788720572e+03,2.235074187040210745e+03,5.324781643093663661e+03,3.074475615529778679e+03
2.847000000000000000e+03,1.063691520595113980e+04,8.701571513273349410e+03,2.235265188907761967e+03,5.326379334650850979e+03,3.075270682392525032e+03
2.848000000000000000e+03,1.063949853389292912e+04,8.705168754894197264e+03,2.235464674412756722e+03,5.327999357846443672e+03,3.076034501633730542e+03
2.849000000000000000e+03,1.064207637717931721e+04,8.708709899911538741e+03,2.235695503740135337e+03,5.329606071358713052e+03,3.076774802080467452e+03
2.850000000000000000e+03,1.064459542358875115e+04,8.712199595105601475e+03,2.235945227223499842e+03,5.331143892225045420e+03,3.077506304140205884e+03
2.851000000000000000e+03,1.064710605047086938e+04,8.715600482032919899e+03,2.236208353358571003e+03,5.332631010288825564e+03,3.078266686823475538e+03
2.852000000000000000e+03,1.064955610084349792e+04,8.718892774757205189e+03,2.236457401740418391e+03,5.334098451268027929e+03,3.079000247835053415e+03
2.853000000000000000e+03,1.065210263574361488e+04,8.722189487363491935e+03,2.236729625589997795e+03,5.335605624836580319e+03,3.079767385317035405e+03
2.854000000000000000e+03,1.065470919676684025e+04,8.725575513497633438e+03,2.236987661985385330e+03,5.337186343371382463e+03,3.080535191410070183e+03
2.855000000000000000e+03,1.065735770209298425e+04,8.729054193823574678e+03,2.237293038977090418e+03,5.338761183756832907e+03,3.081303479359060475e+03
2.856000000000000000e+03,1.065999508257424895e+04,8.732524745489985435e+03,2.237600824430369812e+03,5.340317551192683823e+03,3.082076706951193955e+03
2.857000000000000000e+03,1.066261461208033688e+04,8.735946983022147833e+03,2.237881566391237357e+03,5.341862529902038659e+03,3.082870515787060867e+03
2.858000000000000000e+03,1.066524101984128720e+04,8.739337628067936748e+03,2.238102000306084847e+03,5.343441775146376131e+03,3.083697244388825766e+03
2.859000000000000000e+03,1.066788431551908252e+04,8.742794646911585005e+03,2.238248772057530005e+03,5.345063236538675483e+03,3.084572306922877488e+03
2.860000000000000000e+03,1.067051761950845321e+04,8.746204067441889492e+03,2.238360814761706024e+03,5.346692298485127139e+03,3.085464506261620500e+03
2.861000000000000000e+03,1.067313250609855095e+04,8.749563418077819733e+03,2.238517244929484150e+03,5.348288824497266432e+03,3.086326436671797182e+03
2.862000000000000000e+03,1.067585917657508071e+04,8.752992882611411915e+03,2.238725819235464769e+03,5.349970663005418828e+03,3.087162694334197113e+03
2.863000000000000000e+03,1.067861231975096234e+04,8.756432265982948593e+03,2.238906821657233650e+03,5.351703389945826530e+03,3.088002108147897616e+03
2.864000000000000000e+03,1.068122937384990291e+04,8.759747652526437378e+03,2.239038525113639935e+03,5.353388043735270912e+03,3.088802805000990247e+03
2.865000000000000000e+03,1.068372749929275051e+04,8.763060771903334171e+03,2.239132313057782994e+03,5.355023145860951445e+03,3.089572040374017433e+03
2.866000000000000000e+03,1.068617788042549182e+04,8.766369314178964487e+03,2.239247849819611929e+03,5.356668473055695358e+03,3.090261557550186808e+03
2.867000000000000000e+03,1.068860704683965014e+04,8.769660402379833613e+03,2.239382777194140544e+03,5.358307458337484604e+03,3.090916811308024080e+03
2.868000000000000000e+03,1.069108273174658461e+04,8.772930146235075881e+03,2.239537785745588280e+03,5.359949907221625836e+03,3.091595038779368224e+03
2.869000000000000000e+03,1.069359255053383094e+04,8.776318583495849452e+03,2.239670597510775679e+03,5.361614797573017313e+03,3.092307155450037499e+03
2.870000000000000000e+03,1.069613599675316800e+04,8.779864670394663335e+03,2.239806938507978884e+03,5.363292628045791389e+03,3.093036430199397273e+03
2.871000000000000000e+03,1.069881487402742096e+04,8.783521568323936663e+03,2.239939649730287329e+03,5.365058359625871162e+03,3.093816864671264284e+03
2.872000000000000000e+03,1.070153860864519265e+04,8.787272392186729121e+03,2.240097986442221099e+03,5.366835993985730966e+03,3.094604628217241498e+03
2.873000000000000000e+03,1.070424550014859778e+04,8.791027242839485552e+03,2.240309159833040212e+03,5.368584059636687016e+03,3.095352280678870102e+03
2.874000000000000000e+03,1.070697398298572989e+04,8.794792276289737856e+03,2.240531413433810485e+03,5.370311895184312561e+03,3.096130674367607298e+03
2.875000000000000000e+03,1.070971236858496377e+04,8.798516751467550421e+03,2.240746392776100947e+03,5.372031124663979426e+03,3.096934851144880668e+03
2.876000000000000000e+03,1.071250760573763364e+04,8.802164496358920587e+03,2.241012565290559905e+03,5.373707497078196866e+03,3.097787543368877778e+03
2.877000000000000000e+03,1.071535619241438872e+04,8.805783446752488089e+03,2.241319504954238255e+03,5.375390668976630877e+03,3.098646018483517764e+03
2.878000000000000000e+03,1.071819912179762832e+04,8.809371999484081243e+03,2.241634728982136494e+03,5.377069446861232791e+03,3.099494945954255854e+03
2.879000000000000000e+03,1.072091190013524647e+04,8.812853421531617641e+03,2.241961979205791067e+03,5.378679627916781101e+03,3.100270293012675666e+03
2.880000000000000000e+03,1.072352477301981708e+04,8.816275640903098974e+03,2.242325165780831867e+03,5.380235595606273819e+03,3.100964011632709571e+03
2.881000000000000000e+03,1.072607815582282456e+04,8.819602398424804051e+03,2.242685219083250558e+03,5.381756095379138969e+03,3.101636841360436392e+03
2.882000000000000000e+03,1.072864661933338539e+04,8.822930072664392355e+03,2.243074657160454990e+03,5.383263291119951646e+03,3.102308671052980117e+03
2.883000000000000000e+03,1.073112996835961167e+04,8.826197893173595730e+03,2.243462396018829168e+03,5.384681999396289939e+03,3.102985572944493470e+03
2.884000000000000000e+03,1.073356556578154050e+04,8.829464798555212838e+03,2.243819704785135400e+03,5.386076395262779442e+03,3.103669465733626112e+03
2.885000000000000000e+03,1.073592978261013013e+04,8.832734875595497215e+03,2.244136644799477381e+03,5.387435593031063036e+03,3.104357544779591990e+03
2.886000000000000000e+03,1.073833964158191338e+04,8.836069827301998885e+03,2.244486987537408822e+03,5.388838384989785482e+03,3.105014269054720899e+03
2.887000000000000000e+03,1.074074835565220928e+04,8.839364362727810658e+03,2.244789201473012781e+03,5.390308476463588704e+03,3.105650677715608708e+03
2.888000000000000000e+03,1.074313372055981563e+04,8.842713333173869614e+03,2.245027146713017373e+03,5.391827123635237513e+03,3.106279450211564381e+03
2.889000000000000000e+03,1.074545708331267451e+04,8.846005650656756188e+03,2.245220325313039666e+03,5.393330392970103276e+03,3.106906365029531571e+03
2.890000000000000000e+03,1.074778625693852882e+04,8.849336334108416850e+03,2.245386727579581475e+03,5.394882370300773800e+03,3.107517159058174911e+03
2.891000000000000000e+03,1.075017311369541858e+04,8.852763619705390738e+03,2.245544653152016508e+03,5.396472458276807629e+03,3.108156002266595351e+03
2.892000000000000000e+03,1.075255824096988545e+04,8.856166058134804189e+03,2.245711771462929391e+03,5.398036974325720621e+03,3.108809495181235434e+03
2.893000000000000000e+03,1.075498713033808963e+04,8.859638920570661867e+03,2.245908694823108817e+03,5.399636884709250808e+03,3.109441550805727275e+03
2.894000000000000000e+03,1.075751850261124127e+04,8.863316245071882804e+03,2.246108780961953016e+03,5.401311570364283398e+03,3.110098151285005770e+03
2.895000000000000000e+03,1.076003019034033423e+04,8.866989120354319311e+03,2.246268773936418256e+03,5.402979042994528754e+03,3.110782373409385855e+03
2.896000000000000000e+03,1.076249093085230197e+04,8.870529867166291297e+03,2.246444648624289584e+03,5.404588432938317055e+03,3.111457849289694877e+03
2.897000000000000000e+03,1.076497738204617963e+04,8.874013157505527488e+03,2.246662055268677250e+03,5.406164521742291981e+03,3.112150805035207668e+03
2.898000000000000000e+03,1.076757639161456427e+04,8.877624857482607695e+03,2.246913697810118720e+03,5.407798194732838965e+03,3.112864499071607952e+03
2.899000000000000000e+03,1.077016408677040090e+04,8.881250543033243957e+03,2.247137938400488110e+03,5.409444398329788783e+03,3.113581750040124007e+03
2.900000000000000000e+03,1.077279120648780372e+04,8.884939997792991562e+03,2.247387296753672672e+03,5.411134647691580540e+03,3.114269262042553237e+03
2.901000000000000000e+03,1.077547020997056643e+04,8.888699458176530243e+03,2.247638702631947581e+03,5.412896836129842995e+03,3.114934671208778127e+03
2.902000000000000000e+03,1.077814809202085053e+04,8.892476630613264206e+03,2.247889418607778680e+03,5.414684957356336781e+03,3.115573716056734611e+03
2.903000000000000000e+03,1.078080333169348887e+04,8.896246355470762865e+03,2.248183870367732197e+03,5.416462873856038641e+03,3.116156587469720307e+03
2.904000000000000000e+03,1.078346886310121045e+04,8.900021220553484454e+03,2.248503985922669472e+03,5.418250240611285335e+03,3.116714636567255184e+03
2.905000000000000000e+03,1.078618579986432269e+04,8.903920508445931773e+03,2.248814293011289465e+03,5.420040596014463517e+03,3.117330910838569707e+03
2.906000000000000000e+03,1.078905175435686033e+04,8.907925918958555485e+03,2.249126586527901054e+03,5.421885840771396943e+03,3.118039327057565970e+03
2.907000000000000000e+03,1.079203968900319524e+04,8.912058638336389777e+03,2.249412262042168095e+03,5.423842151818072125e+03,3.118785275142953196e+03
2.908000000000000000e+03,1.079509006408941059e+04,8.916282455190646942e+03,2.249684349772612222e+03,5.425871241388567796e+03,3.119534472928229661e+03
2.909000000000000000e+03,1.079807099426146669e+04,8.920478413870392615e+03,2.249912948150169541e+03,5.427890338497110861e+03,3.120267707614187657e+03
2.910000000000000000e+03,1.080096528995484732e+04,8.924689082105056514e+03,2.250135300726151399e+03,5.429888223869505055e+03,3.120941765359190413e+03
2.911000000000000000e+03,1.080373722946689486e+04,8.928888839593782905e+03,2.250334525152798506e+03,5.431837740674107408e+03,3.121564963639989401e+03
2.912000000000000000e+03,1.080653561731673835e+04,8.932967270987588563e+03,2.250560093519044585e+03,5.433763422903022729e+03,3.122212100894671948e+03
2.913000000000000000e+03,1.080943958928829124e+04,8.937077131890288001e+03,2.250845178200605915e+03,5.435721192967538627e+03,3.122873218120144884e+03
2.914000000000000000e+03,1.081235790946182533e+04,8.941142163231044833e+03,2.251162063284743454e+03,5.437646428220912640e+03,3.123549417956168327e+03
2.915000000000000000e+03,1.081516862869548822e+04,8.945198060967848505e+03,2.251491789505141696e+03,5.439504820317019949e+03,3.124172018873321576e+03
2.916000000000000000e+03,1.081795973055656577e+04,8.949211455096852660e+03,2.251828812530938194e+03,5.441347140452502572e+03,3.124783777573128646e+03
2.917000000000000000e+03,1.082076150772747314e+04,8.953215259399066781e+03,2.252157627436115945e+03,5.443178935651350002e+03,3.125424944640005833e+03
2.918000000000000000e+03,1.082349166072451044e+04,8.957137920223643960e+03,2.252484665172897621e+03,5.444992988991920356e+03,3.126014006559690188e+03
2.919000000000000000e+03,1.082622887394831196e+04,8.961111905669431508e+03,2.252797478014382705e+03,5.446865708433207146e+03,3.126565687500722106e+03
2.920000000000000000e+03,1.082889837308096685e+04,8.965081794826797704e+03,2.253087178106710780e+03,5.448764950362043237e+03,3.127046244612212377e+03
2.921000000000000000e+03,1.083151854084362094e+04,8.969075160239473917e+03,2.253357326673487023e+03,5.450625788163718425e+03,3.127535426006414127e+03
2.922000000000000000e+03,1.083401616783098689e+04,8.972961703231085266e+03,2.253612884708243655e+03,5.452403308237265264e+03,3.127999974885477513e+03
2.923000000000000000e+03,1.083648019192745596e+04,8.976864236668072408e+03,2.253896559576155596e+03,5.454151219445192510e+03,3.128432412906108766e+03
2.924000000000000000e+03,1.083896632035602124e+04,8.980823619815420898e+03,2.254194200264715164e+03,5.455897819172191703e+03,3.128874300919113011e+03
2.925000000000000000e+03,1.084163863002799735e+04,8.984940996588464259e+03,2.254544804181475229e+03,5.457676585016291028e+03,3.129417240830232004e+03
2.926000000000000000e+03,1.084449037094727464e+04,8.989226285745178757e+03,2.254940873347579782e+03,5.459516015033436815e+03,3.130033482566257589e+03
2.927000000000000000e+03,1.084743862763712968e+04,8.993613218721384328e+03,2.255367003775841567e+03,5.461388935388267782e+03,3.130682688473023063e+03
2.928000000000000000e+03,1.085040406726614310e+04,8.997936041830145768e+03,2.255774684645302841e+03,5.463284690079484790e+03,3.131344692541354561e+03
2.929000000000000000e+03,1.085338986112735256e+04,9.002220384357900912e+03,2.256162421386702590e+03,5.465254172403999291e+03,3.131973267336649769e+03
2.930000000000000000e+03,1.085638461028200072e+04,9.006351325130275654e+03,2.256530328721518799e+03,5.467267156599826194e+03,3.132587124960658002e+03
2.931000000000000000e+03,1.085931017468790014e+04,9.010339946307261926e+03,2.256896581109695944e+03,5.469266207049709010e+03,3.133147386528492916e+03
2.932000000000000000e+03,1.086218748662413782e+04,9.014346384984190081e+03,2.257282022533598592e+03,5.471213918827999805e+03,3.133691545262538057e+03
2.933000000000000000e+03,1.086500379914201767e+04,9.018269226297108617e+03,2.257663886851293682e+03,5.473139675067785902e+03,3.134200237222938995e+03
2.934000000000000000e+03,1.086771808560422687e+04,9.022095945031256633e+03,2.258034802131459401e+03,5.475065194130030250e+03,3.134618089342734493e+03
2.935000000000000000e+03,1.087045624587467501e+04,9.025931926356226541e+03,2.258389884790592532e+03,5.477010595004264360e+03,3.135055766079819023e+03
2.936000000000000000e+03,1.087316012759793557e+04,9.029737578294831110e+03,2.258728256575337127e+03,5.478910754569058554e+03,3.135521116453541708e+03
2.937000000000000000e+03,1.087593749491741073e+04,9.033615824085096392e+03,2.259101295777778887e+03,5.480793630940250296e+03,3.136042568199381549e+03
2.938000000000000000e+03,1.087872366861131013e+04,9.037558053219783687e+03,2.259464947619582745e+03,5.482692623991916662e+03,3.136566096999808906e+03
2.939000000000000000e+03,1.088143835350296285e+04,9.041496504864378949e+03,2.259790364082039559e+03,5.484573108027502713e+03,3.137074881393421947e+03
2.940000000000000000e+03,1.088411775220915297e+04,9.045437108090180118e+03,2.260102254008558248e+03,5.486439651710602448e+03,3.137575846489994092e+03
2.941000000000000000e+03,1.088680259566426685e+04,9.049303384831855510e+03,2.260468894795280903e+03,5.488287105005350895e+03,3.138046595863635957e+03
2.942000000000000000e+03,1.088958264447191686e+04,9.053186870783842096e+03,2.260893922282430140e+03,5.490159560730835437e+03,3.138529161458654016e+03
2.943000000000000000e+03,1.089232287224105312e+04,9.056951797358646218e+03,2.261335999534749590e+03,5.491992323493561344e+03,3.138994549212744005e+03
2.944000000000000000e+03,1.089493368969336370e+04,9.060527379942222979e+03,2.261737973284981308e+03,5.493763449475837660e+03,3.139432266932546099e+03
